ProductKey,Unitprice,ProductAlternateKey,ProductSubcategoryKey,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,Description,StartDate,EndDate,Status,ProductSubcategoryName,ProductCategoryKey,ProductCategoryName
524,0,FR-M21S-42,12,"LL Mountain Frame - Silver, 42",144.5938,TRUE,Silver,500,375,264.05,42,42-46 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
525,0,FR-M21S-44,12,"LL Mountain Frame - Silver, 44",144.5938,TRUE,Silver,500,375,264.05,44,42-46 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
526,0,FR-M21S-48,12,"LL Mountain Frame - Silver, 48",144.5938,TRUE,Silver,500,375,264.05,48,48-52 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
527,0,FR-M21S-52,12,"LL Mountain Frame - Silver, 52",144.5938,TRUE,Silver,500,375,264.05,52,48-52 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
528,4.99,TT-M928,37,Mountain Tire Tube,1.8663,TRUE,NA,500,375,4.99,NA,NA,0,0,M ,2.994,NA,NA,Mountain Tire Tube,Self-sealing tube.,01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
529,3.99,TT-R982,37,Road Tire Tube,1.4923,TRUE,NA,500,375,3.99,NA,NA,0,0,R ,2.394,NA,NA,Road Tire Tube,Conventional all-purpose tube.,01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
530,4.99,TT-T092,37,Touring Tire Tube,1.8663,TRUE,NA,500,375,4.99,NA,NA,0,0,T ,2.994,NA,NA,Touring Tire Tube,General purpose tube.,01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
531,0,FR-M21B-42,12,"LL Mountain Frame - Black, 42",136.785,TRUE,Black,500,375,249.79,42,42-46 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
532,0,FR-M21B-44,12,"LL Mountain Frame - Black, 44",136.785,TRUE,Black,500,375,249.79,44,42-46 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
533,0,FR-M21B-48,12,"LL Mountain Frame - Black, 48",136.785,TRUE,Black,500,375,249.79,48,48-52 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
534,0,FR-M21B-52,12,"LL Mountain Frame - Black, 52",136.785,TRUE,Black,500,375,249.79,52,48-52 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
535,24.99,TI-M267,37,LL Mountain Tire,9.3463,TRUE,NA,500,375,24.99,NA,NA,0,0,M ,14.994,L ,NA,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
536,29.99,TI-M602,37,ML Mountain Tire,11.2163,TRUE,NA,500,375,29.99,NA,NA,0,0,M ,17.994,M ,NA,ML Mountain Tire,"Great traction, high-density rubber.",01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
537,35,TI-M823,37,HL Mountain Tire,13.09,TRUE,NA,500,375,35,NA,NA,0,0,M ,21,H ,NA,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
538,21.49,TI-R092,37,LL Road Tire,8.0373,TRUE,NA,500,375,21.49,NA,NA,0,0,R ,12.894,L ,NA,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
539,24.99,TI-R628,37,ML Road Tire,9.3463,TRUE,NA,500,375,24.99,NA,NA,0,0,R ,14.994,M ,NA,ML Road Tire,Higher density rubber.,01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
540,32.6,TI-R982,37,HL Road Tire,12.1924,TRUE,NA,500,375,32.6,NA,NA,0,0,R ,19.56,H ,NA,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
541,28.99,TI-T723,37,Touring Tire,10.8423,TRUE,NA,500,375,28.99,NA,NA,0,0,T ,17.394,NA,NA,Touring Tire,High-density rubber.,01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
542,0,PD-M282,13,LL Mountain Pedal,17.9776,TRUE,Silver/Black,500,375,40.49,NA,NA,218,1,M ,24.294,L ,NA,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,01-07-2013,17-01-2025,Current,Pedals,2,Components
543,0,PD-M340,13,ML Mountain Pedal,27.568,TRUE,Silver/Black,500,375,62.09,NA,NA,215,1,M ,37.254,M ,NA,ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",01-07-2013,17-01-2025,Current,Pedals,2,Components
544,0,PD-M562,13,HL Mountain Pedal,35.9596,TRUE,Silver/Black,500,375,80.99,NA,NA,185,1,M ,48.594,H ,NA,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,01-07-2013,17-01-2025,Current,Pedals,2,Components
545,0,PD-R347,13,LL Road Pedal,17.9776,TRUE,Silver/Black,500,375,40.49,NA,NA,189,1,R ,24.294,L ,NA,LL Road Pedal,Clipless pedals - aluminum.,01-07-2013,17-01-2025,Current,Pedals,2,Components
546,0,PD-R563,13,ML Road Pedal,27.568,TRUE,Silver/Black,500,375,62.09,NA,NA,168,1,R ,37.254,M ,NA,ML Road Pedal,Lightweight aluminum alloy construction.,01-07-2013,17-01-2025,Current,Pedals,2,Components
547,0,PD-R853,13,HL Road Pedal,35.9596,TRUE,Silver/Black,500,375,80.99,NA,NA,149,1,R ,48.594,H ,NA,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,01-07-2013,17-01-2025,Current,Pedals,2,Components
548,0,PD-T852,13,Touring Pedal,35.9596,TRUE,Silver/Black,500,375,80.99,NA,NA,0,1,T ,48.594,NA,NA,Touring Pedal,A stable pedal for all-day riding.,01-07-2013,17-01-2025,Current,Pedals,2,Components
549,0,FR-M63S-38,12,"ML Mountain Frame-W - Silver, 38",199.3757,TRUE,Silver,500,375,364.09,38,38-40 CM,3,2,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
550,0,FR-M21B-40,12,"LL Mountain Frame - Black, 40",136.785,TRUE,Black,500,375,249.79,40,38-40 CM,3,2,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
551,0,FR-M21S-40,12,"LL Mountain Frame - Silver, 40",144.5938,TRUE,Silver,500,375,264.05,40,38-40 CM,3,2,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
552,0,FD-2342,9,Front Derailleur,40.6216,TRUE,Silver,500,375,91.49,NA,NA,88,1,NA,54.894,NA,NA,Front Derailleur,Wide-link design.,01-07-2013,17-01-2025,Current,Derailleurs,2,Components
553,0,HB-T721,4,LL Touring Handlebars,20.464,TRUE,NA,500,375,46.09,NA,NA,0,1,T ,27.654,L ,NA,LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,01-07-2013,17-01-2025,Current,Handlebars,2,Components
554,0,HB-T928,4,HL Touring Handlebars,40.6571,TRUE,NA,500,375,91.57,NA,NA,0,1,T ,54.942,H ,NA,HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,01-07-2013,17-01-2025,Current,Handlebars,2,Components
555,0,FB-9873,6,Front Brakes,47.286,TRUE,Silver,500,375,106.5,NA,NA,317,1,NA,63.9,NA,NA,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,01-07-2013,17-01-2025,Current,Brakes,2,Components
556,0,CS-4759,8,LL Crankset,77.9176,TRUE,Black,500,375,175.49,NA,NA,600,1,NA,105.294,L ,NA,LL Crankset,Super rigid spindle.,01-07-2013,17-01-2025,Current,Cranksets,2,Components
557,0,CS-6583,8,ML Crankset,113.8816,TRUE,Black,500,375,256.49,NA,NA,635,1,NA,153.894,M ,NA,ML Crankset,High-strength crank arm.,01-07-2013,17-01-2025,Current,Cranksets,2,Components
558,0,CS-9183,8,HL Crankset,179.8156,TRUE,Black,500,375,404.99,NA,NA,575,1,NA,242.994,H ,NA,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,01-07-2013,17-01-2025,Current,Cranksets,2,Components
559,0,CH-0234,7,Chain,8.9866,TRUE,Silver,500,375,20.24,NA,NA,0,1,NA,12.144,NA,NA,Chain,Superior shifting performance.,01-07-2013,17-01-2025,Current,Chains,2,Components
560,1214.85,BK-T44U-60,3,"Touring-2000 Blue, 60",755.1508,TRUE,Blue,100,75,1214.85,60,60-62 CM,28,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
561,2384.07,BK-T79Y-46,3,"Touring-1000 Yellow, 46",1481.9379,TRUE,Yellow,100,75,2384.07,46,42-46 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
562,2384.07,BK-T79Y-50,3,"Touring-1000 Yellow, 50",1481.9379,TRUE,Yellow,100,75,2384.07,50,48-52 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
563,2384.07,BK-T79Y-54,3,"Touring-1000 Yellow, 54",1481.9379,TRUE,Yellow,100,75,2384.07,54,54-58 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
564,2384.07,BK-T79Y-60,3,"Touring-1000 Yellow, 60",1481.9379,TRUE,Yellow,100,75,2384.07,60,60-62 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
565,742.35,BK-T18U-54,3,"Touring-3000 Blue, 54",461.4448,TRUE,Blue,100,75,742.35,54,54-58 CM,30,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
566,742.35,BK-T18U-58,3,"Touring-3000 Blue, 58",461.4448,TRUE,Blue,100,75,742.35,58,54-58 CM,30,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
567,742.35,BK-T18U-62,3,"Touring-3000 Blue, 62",461.4448,TRUE,Blue,100,75,742.35,62,60-62 CM,30,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
568,742.35,BK-T18Y-44,3,"Touring-3000 Yellow, 44",461.4448,TRUE,Yellow,100,75,742.35,44,42-46 CM,29,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
569,742.35,BK-T18Y-50,3,"Touring-3000 Yellow, 50",461.4448,TRUE,Yellow,100,75,742.35,50,48-52 CM,29,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
570,742.35,BK-T18Y-54,3,"Touring-3000 Yellow, 54",461.4448,TRUE,Yellow,100,75,742.35,54,54-58 CM,29,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
571,742.35,BK-T18Y-58,3,"Touring-3000 Yellow, 58",461.4448,TRUE,Yellow,100,75,742.35,58,54-58 CM,30,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
572,742.35,BK-T18Y-62,3,"Touring-3000 Yellow, 62",461.4448,TRUE,Yellow,100,75,742.35,62,60-62 CM,30,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
573,2384.07,BK-T79U-46,3,"Touring-1000 Blue, 46",1481.9379,TRUE,Blue,100,75,2384.07,46,42-46 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
574,2384.07,BK-T79U-50,3,"Touring-1000 Blue, 50",1481.9379,TRUE,Blue,100,75,2384.07,50,48-52 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
575,2384.07,BK-T79U-54,3,"Touring-1000 Blue, 54",1481.9379,TRUE,Blue,100,75,2384.07,54,54-58 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
576,2384.07,BK-T79U-60,3,"Touring-1000 Blue, 60",1481.9379,TRUE,Blue,100,75,2384.07,60,60-62 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
577,1214.85,BK-T44U-46,3,"Touring-2000 Blue, 46",755.1508,TRUE,Blue,100,75,1214.85,46,42-46 CM,27,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
578,1214.85,BK-T44U-50,3,"Touring-2000 Blue, 50",755.1508,TRUE,Blue,100,75,1214.85,50,48-52 CM,27,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
579,1214.85,BK-T44U-54,3,"Touring-2000 Blue, 54",755.1508,TRUE,Blue,100,75,1214.85,54,54-58 CM,28,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
580,1700.99,BK-R79Y-40,2,"Road-350-W Yellow, 40",1082.51,TRUE,Yellow,100,75,1700.99,40,38-40 CM,15,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",01-07-2013,17-01-2025,Current,Road Bikes,1,Bikes
581,1700.99,BK-R79Y-42,2,"Road-350-W Yellow, 42",1082.51,TRUE,Yellow,100,75,1700.99,42,42-46 CM,16,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",01-07-2013,17-01-2025,Current,Road Bikes,1,Bikes
582,1700.99,BK-R79Y-44,2,"Road-350-W Yellow, 44",1082.51,TRUE,Yellow,100,75,1700.99,44,42-46 CM,16,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",01-07-2013,17-01-2025,Current,Road Bikes,1,Bikes
583,1700.99,BK-R79Y-48,2,"Road-350-W Yellow, 48",1082.51,TRUE,Yellow,100,75,1700.99,48,48-52 CM,16,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",01-07-2013,17-01-2025,Current,Road Bikes,1,Bikes
584,539.99,BK-R19B-58,2,"Road-750 Black, 58",343.6496,TRUE,Black,100,75,539.99,58,54-58 CM,21,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,01-07-2013,17-01-2025,Current,Road Bikes,1,Bikes
585,742.35,BK-T18U-44,3,"Touring-3000 Blue, 44",461.4448,TRUE,Blue,100,75,742.35,44,42-46 CM,29,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
586,742.35,BK-T18U-50,3,"Touring-3000 Blue, 50",461.4448,TRUE,Blue,100,75,742.35,50,48-52 CM,29,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2013,17-01-2025,Current,Touring Bikes,1,Bikes
587,769.49,BK-M38S-38,1,"Mountain-400-W Silver, 38",419.7784,TRUE,Silver,100,75,769.49,38,38-40 CM,26,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
588,769.49,BK-M38S-40,1,"Mountain-400-W Silver, 40",419.7784,TRUE,Silver,100,75,769.49,40,38-40 CM,27,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
589,769.49,BK-M38S-42,1,"Mountain-400-W Silver, 42",419.7784,TRUE,Silver,100,75,769.49,42,42-46 CM,27,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
590,769.49,BK-M38S-46,1,"Mountain-400-W Silver, 46",419.7784,TRUE,Silver,100,75,769.49,46,42-46 CM,27,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
591,564.99,BK-M18S-40,1,"Mountain-500 Silver, 40",308.2179,TRUE,Silver,100,75,564.99,40,38-40 CM,27,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
592,564.99,BK-M18S-42,1,"Mountain-500 Silver, 42",308.2179,TRUE,Silver,100,75,564.99,42,42-46 CM,28,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
593,564.99,BK-M18S-44,1,"Mountain-500 Silver, 44",308.2179,TRUE,Silver,100,75,564.99,44,42-46 CM,28,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
594,564.99,BK-M18S-48,1,"Mountain-500 Silver, 48",308.2179,TRUE,Silver,100,75,564.99,48,48-52 CM,28,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
595,564.99,BK-M18S-52,1,"Mountain-500 Silver, 52",308.2179,TRUE,Silver,100,75,564.99,52,48-52 CM,29,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
596,539.99,BK-M18B-40,1,"Mountain-500 Black, 40",294.5797,TRUE,Black,100,75,539.99,40,38-40 CM,27,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
597,539.99,BK-M18B-42,1,"Mountain-500 Black, 42",294.5797,TRUE,Black,100,75,539.99,42,42-46 CM,28,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
598,539.99,BK-M18B-44,1,"Mountain-500 Black, 44",294.5797,TRUE,Black,100,75,539.99,44,42-46 CM,28,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
599,539.99,BK-M18B-48,1,"Mountain-500 Black, 48",294.5797,TRUE,Black,100,75,539.99,48,48-52 CM,28,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
600,539.99,BK-M18B-52,1,"Mountain-500 Black, 52",294.5797,TRUE,Black,100,75,539.99,52,48-52 CM,29,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2013,17-01-2025,Current,Mountain Bikes,1,Bikes
601,0,BB-7421,5,LL Bottom Bracket,23.9716,TRUE,NA,500,375,53.99,NA,NA,223,1,NA,32.394,L ,NA,LL Bottom Bracket,Chromoly steel.,01-07-2013,17-01-2025,Current,Bottom Brackets,2,Components
602,0,BB-8107,5,ML Bottom Bracket,44.9506,TRUE,NA,500,375,101.24,NA,NA,168,1,NA,60.744,M ,NA,ML Bottom Bracket,Aluminum alloy cups; large diameter spindle.,01-07-2013,17-01-2025,Current,Bottom Brackets,2,Components
603,0,BB-9108,5,HL Bottom Bracket,53.9416,TRUE,NA,500,375,121.49,NA,NA,170,1,NA,72.894,H ,NA,HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,01-07-2013,17-01-2025,Current,Bottom Brackets,2,Components
604,539.99,BK-R19B-44,2,"Road-750 Black, 44",343.6496,TRUE,Black,100,75,539.99,44,42-46 CM,20,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,01-07-2013,17-01-2025,Current,Road Bikes,1,Bikes
605,539.99,BK-R19B-48,2,"Road-750 Black, 48",343.6496,TRUE,Black,100,75,539.99,48,48-52 CM,20,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,01-07-2013,17-01-2025,Current,Road Bikes,1,Bikes
606,539.99,BK-R19B-52,2,"Road-750 Black, 52",343.6496,TRUE,Black,100,75,539.99,52,48-52 CM,20,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,01-07-2013,17-01-2025,Current,Road Bikes,1,Bikes
